"","e9-set3","e9-set5","e9-set6","e10-set2","e10-set3","e10-set5","e10-set6"
"ENSMUSG00000079260",334,475,501,724,727,526,563
"ENSMUSG00000047898",0,1,2,0,1,0,0
"ENSMUSG00000079259",1737,1478,1967,1236,1055,1043,1088
"ENSMUSG00000097821",0,6,1,11,6,6,5
"ENSMUSG00000056167",1890,1925,1842,2787,2685,2194,2141
"ENSMUSG00000087925",0,0,1,2,0,3,0
"ENSMUSG00000111744",0,0,0,0,0,0,0
"ENSMUSG00000032435",2459,2282,2422,3632,3438,2861,2911
"ENSMUSG00000032434",1906,1652,1558,2840,2621,2212,2052
"ENSMUSG00000032436",1644,1562,1432,1487,1233,1485,1586
"ENSMUSG00000052724",45,76,43,74,65,51,45
"ENSMUSG00000041012",290,218,251,190,175,246,224
"ENSMUSG00000084638",0,0,0,0,0,0,0
"ENSMUSG00000050627",1586,1870,1745,2690,2277,1921,1831
"ENSMUSG00000040875",265,348,319,450,330,345,219
"ENSMUSG00000050621",174,69,52,114,92,95,136
"ENSMUSG00000098127",0,1,1,1,0,0,1
"ENSMUSG00000098191",0,0,0,1,0,0,0
"ENSMUSG00000097967",7,7,9,22,10,8,2
"ENSMUSG00000032437",7482,7225,7443,11510,10784,8630,9176
"ENSMUSG00000111564",1,1,0,0,0,2,1
"ENSMUSG00000080409",0,0,0,0,0,0,0
"ENSMUSG00000080495",0,0,0,0,0,0,0
"ENSMUSG00000080636",0,0,0,0,0,0,0
"ENSMUSG00000111530",0,0,1,0,0,0,1
"ENSMUSG00000095467",0,0,0,0,0,0,0
"ENSMUSG00000074034",28,10,5,15,19,25,30
"ENSMUSG00000111398",0,4,7,12,8,5,7
"ENSMUSG00000110905",4,1,2,1,1,3,0
"ENSMUSG00000056880",23,17,23,45,34,30,31
"ENSMUSG00000087469",0,0,0,0,0,0,0
"ENSMUSG00000080848",267,157,139,154,132,171,188
"ENSMUSG00000032440",673,775,658,1599,1455,1140,1202
"ENSMUSG00000111243",0,0,0,1,0,1,1
"ENSMUSG00000111729",0,1,0,0,0,0,0
"ENSMUSG00000111324",0,0,0,0,1,0,0
"ENSMUSG00000110752",0,0,0,1,0,0,0
"ENSMUSG00000039607",730,523,531,1282,1160,960,1185
"ENSMUSG00000092184",0,0,0,0,0,0,0
"ENSMUSG00000092516",0,0,0,0,0,0,0
"ENSMUSG00000079669",73,60,39,127,113,115,104
"ENSMUSG00000092504",0,0,0,0,0,0,0
"ENSMUSG00000110408",3,0,0,3,1,2,6
"ENSMUSG00000097240",5,1,0,1,2,2,1
"ENSMUSG00000032443",5,6,2,9,9,14,7
"ENSMUSG00000094677",0,0,0,0,0,0,0
"ENSMUSG00000039285",2242,1943,1987,3544,2980,2531,2676
"ENSMUSG00000039163",355,285,253,490,404,400,475
"ENSMUSG00000097402",8,12,8,7,16,8,15
"ENSMUSG00000084608",0,0,0,0,0,0,0
"ENSMUSG00000103968",0,0,0,0,0,0,2
"ENSMUSG00000098161",0,1,0,0,0,0,0
"ENSMUSG00000111843",0,0,0,0,0,0,0
"ENSMUSG00000084515",0,0,0,0,0,0,0
"ENSMUSG00000032446",15,6,17,17,23,9,22
"ENSMUSG00000110692",16,8,13,16,15,27,23
"ENSMUSG00000038708",4476,5895,6222,8661,8015,6447,6213
"ENSMUSG00000110627",1,3,2,3,6,2,0
"ENSMUSG00000110676",7,4,17,8,8,2,12
"ENSMUSG00000039115",2099,2482,2522,3354,3024,2895,2905
"ENSMUSG00000066270",9,9,1,6,8,7,8
"ENSMUSG00000086119",403,228,227,597,546,485,501
"ENSMUSG00000087041",0,0,0,0,0,0,0
"ENSMUSG00000047409",1004,845,690,1421,1378,1126,1265
"ENSMUSG00000065513",0,0,1,1,2,0,0
"ENSMUSG00000038775",365,370,289,749,687,567,570
"ENSMUSG00000010660",822,727,787,988,1026,850,889
"ENSMUSG00000038060",16,22,15,28,26,19,20
"ENSMUSG00000010651",7,5,7,17,12,12,14
"ENSMUSG00000074029",0,0,0,0,0,0,0
"ENSMUSG00000111197",2,4,5,5,7,3,7
"ENSMUSG00000070280",0,0,0,0,0,0,1
"ENSMUSG00000074028",0,0,0,1,0,0,1
"ENSMUSG00000092212",15,11,21,12,21,13,18
"ENSMUSG00000036737",3168,2910,2927,4022,3797,3479,3469
"ENSMUSG00000088713",0,0,0,0,0,0,0
"ENSMUSG00000032508",235,210,202,375,341,351,348
"ENSMUSG00000036138",1850,1741,1716,2257,2220,2117,2179
"ENSMUSG00000035769",143,161,108,173,144,154,132
"ENSMUSG00000061393",705,1302,1371,1376,1281,1176,948
"ENSMUSG00000111204",0,0,0,0,0,0,0
"ENSMUSG00000097504",671,493,552,616,534,461,548
"ENSMUSG00000042787",537,566,595,838,796,598,628
"ENSMUSG00000032511",2520,3415,2991,5975,6045,4550,4414
"ENSMUSG00000034533",185,183,180,270,286,215,277
"ENSMUSG00000034115",3,2,3,10,3,5,4
"ENSMUSG00000097223",5,6,10,7,12,8,10
"ENSMUSG00000032512",1819,2190,2246,3742,3318,2439,2480
"ENSMUSG00000052336",21,11,12,54,58,43,39
"ENSMUSG00000032513",798,807,831,1329,1217,972,901
"ENSMUSG00000032514",19,21,19,38,29,34,25
"ENSMUSG00000032515",405,416,492,553,509,454,469
"ENSMUSG00000111639",13,9,16,10,4,5,3
"ENSMUSG00000111369",2,6,2,0,2,5,1
"ENSMUSG00000111089",5,5,8,8,3,7,6
"ENSMUSG00000079243",6482,8347,9595,10394,10584,8206,7658
"ENSMUSG00000111792",0,0,0,0,0,0,0
"ENSMUSG00000042262",0,0,0,0,0,0,0
"ENSMUSG00000111546",0,0,0,0,0,0,1
"ENSMUSG00000032519",733,727,680,1042,932,980,814
"ENSMUSG00000032518",54407,44525,42005,60708,51858,56577,54750
"ENSMUSG00000065041",0,0,0,0,0,0,0
"ENSMUSG00000064380",39,17,15,31,26,34,21
"ENSMUSG00000064925",7,6,6,8,3,4,5
"ENSMUSG00000111028",4,6,10,5,11,1,7
"ENSMUSG00000032517",29,0,0,0,0,17,26
"ENSMUSG00000111219",0,0,0,0,0,0,0
"ENSMUSG00000104494",0,0,0,0,0,0,0
"ENSMUSG00000111360",0,0,0,0,0,0,0
"ENSMUSG00000111498",0,0,0,0,0,0,0
"ENSMUSG00000041794",17,19,15,41,65,38,43
"ENSMUSG00000083772",1,0,0,0,0,1,0
"ENSMUSG00000082356",0,0,0,0,0,0,0
"ENSMUSG00000111828",21,12,8,17,12,29,21
"ENSMUSG00000006941",2371,1770,1859,2507,2131,2362,2530
"ENSMUSG00000111816",0,1,0,0,0,0,0
"ENSMUSG00000041608",16,13,19,6,7,6,8
"ENSMUSG00000025794",22642,18121,17598,23237,20731,22416,23799
"ENSMUSG00000052658",23,7,4,12,6,14,5
"ENSMUSG00000110962",6,3,1,15,6,12,7
"ENSMUSG00000110760",0,0,0,0,0,0,0
"ENSMUSG00000111533",2,2,0,0,0,4,1
"ENSMUSG00000111679",0,0,0,0,0,0,0
"ENSMUSG00000111831",0,0,0,0,0,0,0
"ENSMUSG00000110726",4,3,4,10,5,7,7
"ENSMUSG00000064397",0,0,0,0,0,0,0
"ENSMUSG00000111270",0,0,0,0,0,0,0
"ENSMUSG00000111720",0,0,1,0,1,1,0
"ENSMUSG00000110911",0,0,0,0,0,0,0
"ENSMUSG00000111233",0,0,0,0,1,1,0
"ENSMUSG00000110730",1,4,1,10,6,7,3
"ENSMUSG00000111094",3,5,0,15,9,5,8
"ENSMUSG00000111445",0,1,1,0,1,2,2
"ENSMUSG00000111528",0,0,0,0,0,0,0
"ENSMUSG00000100146",0,0,4,0,0,0,0
"ENSMUSG00000086365",0,0,0,0,0,0,0
"ENSMUSG00000006932",26507,26102,26389,39458,37648,29913,30404
"ENSMUSG00000106193",1,1,1,1,0,1,0
"ENSMUSG00000040936",37,58,23,97,97,44,61
"ENSMUSG00000084706",0,1,0,1,0,0,0
"ENSMUSG00000091336",0,0,0,0,0,0,0
"ENSMUSG00000110863",12,4,10,22,18,14,13
"ENSMUSG00000032536",2210,2662,2449,4874,4407,3596,3309
"ENSMUSG00000110751",0,2,0,2,0,0,1
"ENSMUSG00000110738",0,0,0,2,0,0,0
"ENSMUSG00000032532",988,1055,1778,184,152,264,305
"ENSMUSG00000111598",0,0,0,0,0,0,0
"ENSMUSG00000110814",0,0,0,0,0,0,0
"ENSMUSG00000032530",1,5,4,2,0,3,3
"ENSMUSG00000084995",0,0,1,0,2,0,0
"ENSMUSG00000111844",0,0,0,0,0,0,0
"ENSMUSG00000032528",19,10,20,25,19,20,18
"ENSMUSG00000061536",618,652,622,880,783,689,794
"ENSMUSG00000032526",848,610,533,810,735,781,871
"ENSMUSG00000032525",2400,3980,3916,5389,5447,3797,3723
"ENSMUSG00000097820",123,108,104,168,143,154,159
"ENSMUSG00000013419",932,902,952,1815,1568,1295,1258
"ENSMUSG00000111000",2,3,1,0,1,1,1
"ENSMUSG00000074001",12,5,8,7,19,1,9
"ENSMUSG00000032523",27,28,18,71,64,40,49
"ENSMUSG00000079235",11,3,6,9,9,10,5
"ENSMUSG00000092042",0,0,0,0,0,0,0
"ENSMUSG00000111341",1,2,3,0,1,1,0
"ENSMUSG00000038412",3624,2711,3007,3093,2729,3062,2964
"ENSMUSG00000111079",7,11,5,8,9,5,11
"ENSMUSG00000111465",10,14,18,11,13,14,10
"ENSMUSG00000044534",0,0,9,2,4,5,1
"ENSMUSG00000050445",0,0,0,0,0,0,1
"ENSMUSG00000111141",0,0,0,0,0,0,0
"ENSMUSG00000043773",168,121,117,133,89,125,120
"ENSMUSG00000111053",5,2,2,2,4,0,3
"ENSMUSG00000038233",17,33,13,26,15,15,14
"ENSMUSG00000066235",340,377,337,586,534,449,460
"ENSMUSG00000111873",0,0,0,0,1,0,0
"ENSMUSG00000110729",5,5,5,2,3,6,4
"ENSMUSG00000111389",2,1,1,4,7,5,4
"ENSMUSG00000111785",2,1,2,1,5,0,4
"ENSMUSG00000038145",1392,1518,1317,3337,3090,2410,2320
"ENSMUSG00000111003",0,0,0,0,2,1,2
"ENSMUSG00000111605",1,3,0,16,12,3,2
"ENSMUSG00000111434",3,0,1,3,0,0,0
"ENSMUSG00000037949",845,885,1016,1433,1257,1148,1135
"ENSMUSG00000098922",0,0,0,0,0,0,0
"ENSMUSG00000097572",1,5,0,1,4,7,4
"ENSMUSG00000111268",0,0,0,0,0,0,0
"ENSMUSG00000032540",446,523,434,835,750,636,647
"ENSMUSG00000093598",0,0,1,0,1,1,0
"ENSMUSG00000111192",0,0,0,0,0,0,0
"ENSMUSG00000111146",0,0,0,0,0,0,0
"ENSMUSG00000110725",0,0,0,0,0,0,0
"ENSMUSG00000111244",0,0,0,0,0,0,0
"ENSMUSG00000110984",0,0,0,0,0,0,0
"ENSMUSG00000111221",0,0,0,0,0,0,0
"ENSMUSG00000097736",3,3,1,2,0,0,0
"ENSMUSG00000111143",0,0,0,0,0,1,0
"ENSMUSG00000111837",0,2,2,1,0,0,1
"ENSMUSG00000065414",0,0,0,0,0,0,0
"ENSMUSG00000111068",0,0,0,0,0,0,0
"ENSMUSG00000111577",0,0,0,0,0,0,0
"ENSMUSG00000111441",0,0,0,0,0,0,0
"ENSMUSG00000094985",11,4,13,10,11,5,13
"ENSMUSG00000046603",185,132,167,255,238,227,214
"ENSMUSG00000088086",0,0,1,0,0,0,0
"ENSMUSG00000107504",8,3,3,4,6,6,2
"ENSMUSG00000047036",2871,3187,3206,5093,5160,3748,3807
"ENSMUSG00000111325",7,6,4,15,13,11,13
"ENSMUSG00000097322",11,13,11,12,12,8,4
"ENSMUSG00000063488",288,246,294,366,358,300,323
"ENSMUSG00000111063",301,322,319,386,390,310,346
"ENSMUSG00000111710",0,0,0,0,0,0,0
"ENSMUSG00000057895",612,577,543,732,614,594,641
"ENSMUSG00000111163",11,4,8,14,9,12,13
"ENSMUSG00000111428",0,0,0,0,0,0,0
"ENSMUSG00000032551",511,345,350,615,537,465,548
"ENSMUSG00000036768",1669,1545,1655,2416,2315,1758,1873
"ENSMUSG00000111617",16,31,10,30,16,17,18
"ENSMUSG00000110945",107,98,106,118,106,138,121
"ENSMUSG00000066233",209,132,115,225,214,189,201
"ENSMUSG00000111789",0,0,0,0,0,0,0
"ENSMUSG00000025787",17,12,13,22,20,9,18
"ENSMUSG00000025786",3180,3085,3212,4507,4074,3633,3634
"ENSMUSG00000025785",1687,1487,1483,1731,1563,1593,1511
"ENSMUSG00000111490",0,2,5,2,1,2,0
"ENSMUSG00000025784",2,1,6,6,2,7,7
"ENSMUSG00000077659",0,0,0,0,0,0,0
"ENSMUSG00000035498",2,35,4,9,2,2,5
"ENSMUSG00000054871",101,96,72,64,37,115,131
"ENSMUSG00000058492",26,17,5,21,24,23,24
"ENSMUSG00000111371",0,0,0,0,0,0,0
"ENSMUSG00000035202",3567,3733,3026,9238,5602,3752,5120
"ENSMUSG00000025239",1904,2045,1964,3227,2854,2694,2606
"ENSMUSG00000025240",1060,1307,1365,2579,2416,1557,1682
"ENSMUSG00000025243",4,5,2,5,4,7,0
"ENSMUSG00000036814",4,0,0,0,0,3,3
"ENSMUSG00000091172",0,0,0,0,0,0,0
"ENSMUSG00000110735",0,0,0,0,0,0,0
"ENSMUSG00000111340",0,0,0,0,0,0,0
"ENSMUSG00000090608",6,2,4,10,8,10,3
"ENSMUSG00000029530",1,6,4,2,4,3,4
"ENSMUSG00000058922",482,429,455,608,628,452,512
"ENSMUSG00000025245",946,810,722,1540,1321,1065,1070
"ENSMUSG00000091149",0,0,0,2,0,0,0
"ENSMUSG00000091661",0,0,0,0,1,2,0
"ENSMUSG00000025241",1654,2776,2872,4035,4064,3147,3124
"ENSMUSG00000048521",0,3,1,4,2,5,2
"ENSMUSG00000060509",2,0,1,0,2,2,3
"ENSMUSG00000111148",0,0,0,0,0,0,0
"ENSMUSG00000025804",98,0,0,10,5,85,124
"ENSMUSG00000064039",0,0,0,0,0,0,0
"ENSMUSG00000035448",1,0,0,3,2,3,0
"ENSMUSG00000049103",0,0,0,2,4,1,2
"ENSMUSG00000079227",131,0,0,11,8,123,192
"ENSMUSG00000110834",60,80,76,166,104,94,115
"ENSMUSG00000074829",262,167,148,353,272,247,278
"ENSMUSG00000111194",0,0,0,1,0,3,0
"ENSMUSG00000110795",0,0,0,3,2,0,0
"ENSMUSG00000111733",0,0,0,2,0,2,0
"ENSMUSG00000079741",0,0,0,0,0,0,0
"ENSMUSG00000111350",0,1,0,0,0,0,0
"ENSMUSG00000093803",914,1112,1111,1294,1385,1318,1139
"ENSMUSG00000111025",0,0,0,0,0,0,0
"ENSMUSG00000111523",0,0,1,1,2,2,1
"ENSMUSG00000096734",0,0,0,0,0,0,0
"ENSMUSG00000082286",101,127,109,155,185,149,150
"ENSMUSG00000023764",448,464,456,693,604,578,587
"ENSMUSG00000087111",0,2,0,0,3,3,2
"ENSMUSG00000081208",6,17,20,15,19,20,17
"ENSMUSG00000020457",3906,2956,3054,4478,3979,3404,3632
"ENSMUSG00000086049",4,2,6,9,8,11,1
"ENSMUSG00000082658",0,3,0,4,6,1,2
"ENSMUSG00000020454",2851,2881,2955,3918,3566,3034,3263
"ENSMUSG00000020453",1877,2072,2159,2702,2700,2337,2159
"ENSMUSG00000053263",26,34,27,55,47,32,39
"ENSMUSG00000084941",88,55,55,125,87,82,90
"ENSMUSG00000034614",209,158,124,325,313,276,232
"ENSMUSG00000020451",2711,2633,2365,4599,4053,3492,3401
"ENSMUSG00000087055",10,7,6,13,14,8,14
"ENSMUSG00000020448",1205,1178,1173,1649,1538,1328,1357
"ENSMUSG00000034587",176,122,114,166,151,152,121
"ENSMUSG00000081059",1,0,0,1,1,0,2
"ENSMUSG00000088519",1,0,0,1,0,1,0
"ENSMUSG00000034579",14,18,19,29,32,15,16
"ENSMUSG00000034570",187,160,142,442,423,353,357
"ENSMUSG00000075702",550,397,364,860,745,923,826
"ENSMUSG00000020439",2464,3419,3288,4377,4614,3399,3317
"ENSMUSG00000087291",6,17,11,18,20,11,9
"ENSMUSG00000084962",0,0,0,0,0,0,0
"ENSMUSG00000084211",0,0,0,0,0,0,0
"ENSMUSG00000084310",0,0,0,0,0,0,0
"ENSMUSG00000079889",0,0,1,0,1,0,1
"ENSMUSG00000056579",4902,4463,4758,6673,6154,5711,6198
"ENSMUSG00000099081",0,0,0,0,0,0,0
"ENSMUSG00000098265",0,0,0,0,0,0,0
"ENSMUSG00000098503",0,0,0,0,0,0,0
"ENSMUSG00000098948",0,0,0,0,0,0,0
"ENSMUSG00000034543",2975,3016,2995,4284,4121,3330,3385
"ENSMUSG00000088250",0,2,0,0,0,0,1
"ENSMUSG00000083015",0,4,0,2,0,3,0
"ENSMUSG00000020435",36,7,11,18,8,30,39
"ENSMUSG00000088352",0,0,0,0,0,0,0
"ENSMUSG00000084077",0,0,1,0,0,0,0
"ENSMUSG00000020434",36,27,19,47,37,42,28
"ENSMUSG00000047205",929,907,862,1384,1373,1067,1119
"ENSMUSG00000048807",237,159,155,334,282,273,277
"ENSMUSG00000020432",1176,1001,1142,1743,1671,1489,1434
"ENSMUSG00000034493",5,3,3,5,4,9,4
"ENSMUSG00000082816",15,14,13,38,29,16,8
"ENSMUSG00000020430",4321,4090,3999,5056,4656,4292,4135
"ENSMUSG00000049721",4,8,11,7,5,18,4
"ENSMUSG00000084170",4,1,1,2,0,0,1
"ENSMUSG00000019368",2,16,0,1,1,0,0
"ENSMUSG00000054986",1,0,0,0,0,0,1
"ENSMUSG00000004748",849,629,535,772,669,740,660
"ENSMUSG00000003585",69,78,73,130,122,123,104
"ENSMUSG00000082364",0,1,1,0,0,0,0
"ENSMUSG00000083838",0,0,1,0,0,2,0
"ENSMUSG00000003581",491,431,398,679,533,568,599
"ENSMUSG00000093080",15,7,10,25,29,30,14
"ENSMUSG00000051427",358,418,412,561,531,459,437
"ENSMUSG00000002129",4502,5006,5285,6356,6354,5245,5138
"ENSMUSG00000034412",302,304,311,442,411,380,372
"ENSMUSG00000020424",26,23,20,43,40,42,45
"ENSMUSG00000084012",0,0,0,0,1,10,1
"ENSMUSG00000058755",8,0,2,8,4,12,10
"ENSMUSG00000034394",8,13,4,13,9,27,9
"ENSMUSG00000085559",0,0,1,0,0,0,0
"ENSMUSG00000085512",0,0,0,0,0,0,0
"ENSMUSG00000065627",0,0,0,0,0,0,0
"ENSMUSG00000020419",14,20,20,23,14,19,12
"ENSMUSG00000034354",2131,2337,2487,3502,3260,2767,2869
"ENSMUSG00000081974",30,24,19,35,37,28,19
"ENSMUSG00000079010",0,1,0,0,0,0,0
"ENSMUSG00000056288",6,14,12,13,12,8,4
"ENSMUSG00000020412",1989,2065,2021,2494,2487,2139,2113
"ENSMUSG00000059534",3305,3496,3159,4968,3823,4105,3774
"ENSMUSG00000009076",578,418,474,560,446,557,532
"ENSMUSG00000009075",16,7,6,3,8,10,10
"ENSMUSG00000009073",4350,5357,5501,7397,6783,5569,5546
"ENSMUSG00000034285",1154,951,900,1585,1385,1388,1397
"ENSMUSG00000098296",3,0,0,0,0,0,2
"ENSMUSG00000034274",1640,1493,1534,1769,1712,1576,1646
"ENSMUSG00000084381",5,10,7,5,6,4,9
"ENSMUSG00000020396",58,31,34,45,60,60,58
"ENSMUSG00000009090",3063,2758,2954,3549,3558,3216,3084
"ENSMUSG00000104880",3,2,3,1,6,3,0
"ENSMUSG00000088634",0,0,0,0,0,0,0
"ENSMUSG00000034201",849,1004,951,1550,1413,1358,1124
"ENSMUSG00000034209",24,4,6,34,24,23,22
"ENSMUSG00000009079",14398,12455,12283,16331,16186,14470,14464
"ENSMUSG00000034175",856,697,731,879,915,755,797
"ENSMUSG00000034164",112,119,68,173,171,134,154
"ENSMUSG00000020393",2087,2392,2124,4546,3970,3421,3386
"ENSMUSG00000064632",0,0,0,0,0,0,0
"ENSMUSG00000041961",469,532,518,831,797,745,686
"ENSMUSG00000085232",2,4,5,2,3,1,5
"ENSMUSG00000085189",1,2,7,10,4,6,4
"ENSMUSG00000020484",4280,3593,3540,4890,5004,3541,3706
"ENSMUSG00000020482",1357,1117,1329,2068,1851,1719,1735
"ENSMUSG00000077304",0,0,0,0,0,0,0
"ENSMUSG00000020481",5,3,2,9,9,8,7
"ENSMUSG00000081021",9,1,3,2,3,7,13
"ENSMUSG00000081691",0,0,0,0,0,0,1
"ENSMUSG00000020477",935,997,1131,1287,1234,1162,1112
"ENSMUSG00000049680",1090,1240,1164,2031,1743,1403,1521
"ENSMUSG00000083844",489,508,424,639,620,539,474
"ENSMUSG00000020476",3567,3425,3412,4573,4084,3779,3751
"ENSMUSG00000020475",7430,6750,6986,8353,7234,8164,8113
"ENSMUSG00000080904",8,3,7,1,0,5,4
"ENSMUSG00000020474",373,470,462,490,541,483,484
"ENSMUSG00000020473",1430,1416,1655,1947,2244,1852,1669
"ENSMUSG00000020471",2796,2674,2240,3797,3472,3075,2927
"ENSMUSG00000020469",93634,78702,94079,78989,64463,76401,78541
"ENSMUSG00000041798",95,80,88,43,49,63,49
"ENSMUSG00000084819",0,0,0,0,0,0,0
"ENSMUSG00000002741",6781,5512,5663,8259,7114,6342,6766
"ENSMUSG00000057897",431,129,119,155,155,338,422
"ENSMUSG00000053838",2893,2975,2944,3949,3731,3077,3146
"ENSMUSG00000083022",54,28,24,15,12,43,46
"ENSMUSG00000083209",0,0,0,1,0,0,0
"ENSMUSG00000096923",2,9,3,13,2,9,1
"ENSMUSG00000020447",1,7,5,1,5,0,2
"ENSMUSG00000081153",0,0,1,1,1,0,1
"ENSMUSG00000004393",1935,2019,2026,2145,2152,1919,2078
"ENSMUSG00000004394",1973,1925,1899,2782,2386,2192,2140
"ENSMUSG00000020456",10086,11309,11716,19101,19143,14528,14346
"ENSMUSG00000041164",2181,2470,2422,3490,3405,3162,2788
"ENSMUSG00000098516",0,6,2,2,2,3,0
"ENSMUSG00000071866",41744,32231,32351,42923,37224,40608,45234
"ENSMUSG00000041126",3058,2749,2634,3625,3071,3464,3211
"ENSMUSG00000079988",1,0,1,0,0,5,4
"ENSMUSG00000083693",3,0,1,0,0,2,0
"ENSMUSG00000084280",0,0,0,0,0,3,0
"ENSMUSG00000094483",7408,6894,6623,12387,11408,9085,9355
"ENSMUSG00000092885",0,0,0,0,0,0,0
"ENSMUSG00000086839",2,1,0,1,1,1,1
"ENSMUSG00000020437",65,21,6,36,34,74,55
"ENSMUSG00000085156",344,237,225,303,255,286,199
"ENSMUSG00000064513",0,0,0,0,0,0,0
"ENSMUSG00000088688",1,1,1,0,1,1,0
"ENSMUSG00000000378",1619,1761,1639,2437,2021,1875,1811
"ENSMUSG00000084231",0,1,0,0,2,1,0
"ENSMUSG00000041073",114,77,80,113,92,97,87
"ENSMUSG00000000384",2874,3050,2773,3545,3452,3036,2872
"ENSMUSG00000064495",0,2,5,2,2,1,1
"ENSMUSG00000065686",3,5,5,7,9,5,3
"ENSMUSG00000000381",0,0,0,0,1,0,0
"ENSMUSG00000086373",0,0,0,0,0,2,0
"ENSMUSG00000041046",16,17,6,25,17,17,22
"ENSMUSG00000083075",0,0,0,0,0,0,0
"ENSMUSG00000086808",0,0,0,0,0,0,0
"ENSMUSG00000080833",0,0,0,0,0,0,0
"ENSMUSG00000083819",1,0,0,1,1,0,1
"ENSMUSG00000082579",1,1,1,0,0,1,0
"ENSMUSG00000082897",0,0,0,0,0,0,0
"ENSMUSG00000099102",3,0,0,0,0,1,0
"ENSMUSG00000082333",0,0,0,0,0,0,0
"ENSMUSG00000020431",1759,2497,2730,3112,2703,2501,2248
"ENSMUSG00000087512",1,6,1,4,0,3,1
"ENSMUSG00000020429",1,6,0,4,0,0,0
"ENSMUSG00000020427",731,633,554,675,639,610,566
"ENSMUSG00000087637",0,0,0,0,0,0,0
"ENSMUSG00000098853",0,0,0,0,0,0,0
"ENSMUSG00000084318",0,0,0,0,0,0,0
"ENSMUSG00000089247",0,0,0,0,0,0,0
"ENSMUSG00000082459",0,0,0,0,0,0,0
"ENSMUSG00000083553",1,0,0,2,1,1,0
"ENSMUSG00000020422",1050,1189,960,3309,3285,2165,2183
"ENSMUSG00000081539",0,2,0,0,0,0,0
"ENSMUSG00000046634",8,5,7,7,6,7,2
"ENSMUSG00000082095",2,1,4,4,1,3,5
"ENSMUSG00000020413",1001,1138,1091,1652,1520,1267,1197
"ENSMUSG00000040985",5,4,1,10,11,10,5
"ENSMUSG00000040978",52,34,38,111,66,68,71
"ENSMUSG00000020407",316,283,312,292,299,289,249
"ENSMUSG00000101841",12,10,5,7,11,15,11
"ENSMUSG00000004668",1,0,1,4,2,0,4
"ENSMUSG00000104137",0,0,0,0,0,0,0
"ENSMUSG00000081629",1,0,4,1,1,1,1
"ENSMUSG00000082312",0,0,0,0,0,0,0
"ENSMUSG00000084045",0,0,0,0,0,0,0
"ENSMUSG00000050830",3,1,1,5,2,5,2
"ENSMUSG00000020193",31,37,30,47,47,49,42
"ENSMUSG00000082875",0,0,0,0,0,0,0
"ENSMUSG00000064766",0,0,0,0,0,0,0
"ENSMUSG00000081325",2,0,1,2,2,3,1
"ENSMUSG00000020191",0,3,3,9,8,7,5
"ENSMUSG00000087452",0,1,0,0,0,0,0
"ENSMUSG00000062511",0,0,0,0,0,0,0
"ENSMUSG00000085652",0,0,0,0,0,0,0
"ENSMUSG00000018654",260,316,279,838,816,693,589
"ENSMUSG00000073145",1,2,1,10,7,5,2
"ENSMUSG00000035455",4276,3471,3491,4835,4469,3805,4017
"ENSMUSG00000020182",1068,924,878,1909,1783,1421,1452
"ENSMUSG00000086391",11,12,11,13,11,11,13
"ENSMUSG00000087990",0,0,0,0,0,0,0
"ENSMUSG00000020176",46412,50191,50251,82015,77137,60948,62379
"ENSMUSG00000064802",4,7,15,6,10,7,2
"ENSMUSG00000083527",1,0,4,2,1,4,4
"ENSMUSG00000020173",328,312,259,664,641,610,651
"ENSMUSG00000086584",0,0,0,2,1,2,1
"ENSMUSG00000089034",0,0,0,0,0,0,0
"ENSMUSG00000088509",0,0,0,0,0,0,0
"ENSMUSG00000083859",0,0,0,0,0,0,0
"ENSMUSG00000084055",0,0,0,1,0,0,0
"ENSMUSG00000085452",0,0,0,0,0,0,0
"ENSMUSG00000081631",1,1,0,2,1,0,1
"ENSMUSG00000080734",0,0,0,0,0,0,0
"ENSMUSG00000085561",0,0,0,0,0,0,0
"ENSMUSG00000084135",0,0,0,0,0,0,0
"ENSMUSG00000083427",0,0,0,0,0,0,0
"ENSMUSG00000082156",0,0,0,0,0,0,0
"ENSMUSG00000084183",8,0,1,4,4,1,1
"ENSMUSG00000064746",0,0,0,0,0,0,0
"ENSMUSG00000089359",0,0,0,0,0,0,0
"ENSMUSG00000083292",0,0,0,0,0,0,0
"ENSMUSG00000104323",0,0,0,0,0,0,0
"ENSMUSG00000082410",0,0,0,0,0,0,0
"ENSMUSG00000048834",9,0,0,1,3,13,19
"ENSMUSG00000083925",0,0,0,0,0,0,0
"ENSMUSG00000078974",2328,1685,1535,2342,1967,2245,2340
"ENSMUSG00000084347",18,13,16,39,26,23,22
"ENSMUSG00000101316",12,5,8,4,8,7,11
"ENSMUSG00000081332",0,1,0,0,0,0,0
"ENSMUSG00000076337",0,0,0,0,0,0,0
"ENSMUSG00000064831",0,0,0,0,0,0,0
"ENSMUSG00000020122",125,147,71,463,478,385,388
"ENSMUSG00000085091",0,0,0,1,2,0,0
"ENSMUSG00000087060",184,159,133,251,235,230,234
"ENSMUSG00000044966",39,108,112,168,192,123,123
"ENSMUSG00000020120",527,236,165,1033,761,739,964
"ENSMUSG00000083752",0,0,0,0,0,0,0
"ENSMUSG00000044629",150,149,154,187,151,144,193
"ENSMUSG00000082099",2,1,0,2,0,1,0
"ENSMUSG00000033953",5046,3498,3573,4781,4560,4077,4554
